ServiceDate,ServiceID,TOC,StationCode,PlannedArrivalUTC,ActualArrivalUTC,DelayMinutes,RightTimeFlag,To3Flag,To5Flag,CancelledFlag
2025-06-21,S2506210035,GWR,SOU,2025-06-21T08:54:00,2025-06-21T08:57:00,3.0,0,1,1,0
2025-06-21,S2506210036,LNER,ABW,2025-06-21T20:37:00,2025-06-21T20:37:00,0.0,1,1,1,0
2025-06-21,S2506210037,GWR,ABW,2025-06-21T20:36:00,2025-06-21T20:39:00,3.0,0,1,1,0
2025-06-21,S2506210038,AVT,CDF,2025-06-21T05:05:00,2025-06-21T05:09:00,4.0,0,0,1,0
2025-06-21,S2506210039,TLK,GLC,2025-06-21T21:18:00,2025-06-21T21:24:00,6.0,0,0,0,0
2025-06-21,S2506210040,GWR,SOU,2025-06-21T22:29:00,2025-06-21T22:29:00,0.0,1,1,1,0
2025-06-21,S2506210041,LNER,BTN,2025-06-21T21:28:00,2025-06-21T21:28:00,0.0,1,1,1,0
2025-06-21,S2506210042,EMR,BTN,2025-06-21T13:21:00,2025-06-21T13:23:00,2.0,0,1,1,0
2025-06-21,S2506210043,LNER,DHM,2025-06-21T21:24:00,2025-06-21T21:25:00,1.0,0,1,1,0
2025-06-21,S2506210044,EMR,SOU,2025-06-21T16:27:00,,,0,0,0,1
2025-06-21,S2506210045,NTH,GLC,2025-06-21T10:58:00,2025-06-21T10:58:00,0.0,1,1,1,0
2025-06-21,S2506210046,AVT,EDB,2025-06-21T23:52:00,2025-06-21T23:59:00,7.0,0,0,0,0
2025-06-21,S2506210047,AVT,LDS,2025-06-21T22:17:00,2025-06-21T22:24:00,7.0,0,0,0,0
2025-06-21,S2506210048,TPE,SHE,2025-06-21T13:08:00,2025-06-21T13:12:00,4.0,0,0,1,0
2025-06-21,S2506210049,CTL,SHE,2025-06-21T07:17:00,2025-06-21T07:19:00,2.0,0,1,1,0
2025-06-21,S2506210050,TLK,MAN,2025-06-21T23:19:00,2025-06-21T23:20:00,1.0,0,1,1,0
2025-06-21,S2506210051,AVT,BTN,2025-06-21T19:05:00,2025-06-21T19:06:00,1.0,0,1,1,0
2025-06-21,S2506210052,GWR,CAM,2025-06-21T19:38:00,2025-06-21T19:38:00,0.0,1,1,1,0
2025-06-21,S2506210053,GWR,SHE,2025-06-21T05:58:00,2025-06-21T06:04:00,6.0,0,0,0,0
2025-06-21,S2506210054,LNER,MAN,2025-06-21T05:16:00,2025-06-21T05:22:00,6.0,0,0,0,0
2025-06-21,S2506210055,GWR,MAN,2025-06-21T19:40:00,2025-06-21T19:45:00,5.0,0,0,1,0
2025-06-21,S2506210056,CTL,KGX,2025-06-21T12:26:00,2025-06-21T12:26:00,0.0,1,1,1,0
2025-06-21,S2506210057,EMR,CAM,2025-06-21T12:48:00,2025-06-21T12:50:00,2.0,0,1,1,0
2025-06-21,S2506210058,AVT,MAN,2025-06-21T09:38:00,2025-06-21T09:39:00,1.0,0,1,1,0
2025-06-21,S2506210059,CTL,ABW,2025-06-21T23:09:00,2025-06-21T23:14:00,5.0,0,0,1,0
2025-06-21,S2506210060,TLK,CDF,2025-06-21T20:31:00,2025-06-21T20:33:00,2.0,0,1,1,0
2025-06-21,S2506210061,EMR,OXF,2025-06-21T19:37:00,2025-06-21T19:37:00,0.0,1,1,1,0
2025-06-21,S2506210062,EMR,DHM,2025-06-21T08:20:00,2025-06-21T08:24:00,4.0,0,0,1,0
2025-06-21,S2506210063,CTL,INV,2025-06-21T07:21:00,2025-06-21T07:23:00,2.0,0,1,1,0
2025-06-21,S2506210064,AVT,OXF,2025-06-21T23:47:00,2025-06-21T23:49:00,2.0,0,1,1,0
2025-06-21,S2506210065,GWR,SOU,2025-06-21T22:09:00,2025-06-21T22:09:00,0.0,1,1,1,0
2025-06-21,S2506210066,TPE,LIV,2025-06-21T23:36:00,2025-06-21T23:39:00,3.0,0,1,1,0
2025-06-21,S2506210067,LNER,CDF,2025-06-21T07:29:00,2025-06-21T07:31:00,2.0,0,1,1,0
2025-06-21,S2506210068,LNER,KGX,2025-06-21T05:31:00,2025-06-21T05:35:00,4.0,0,0,1,0
2025-06-21,S2506210069,TPE,PMH,2025-06-21T22:35:00,2025-06-21T22:35:00,0.0,1,1,1,0
2025-06-21,S2506210070,TPE,LIV,2025-06-21T15:25:00,2025-06-21T15:30:00,5.0,0,0,1,0
2025-06-21,S2506210071,TPE,OXF,2025-06-21T09:50:00,2025-06-21T09:50:00,0.0,1,1,1,0
2025-06-21,S2506210072,GWR,ABW,2025-06-21T14:45:00,2025-06-21T14:45:00,0.0,1,1,1,0
2025-06-21,S2506210073,LNER,INV,2025-06-21T09:33:00,2025-06-21T09:37:00,4.0,0,0,1,0
2025-06-21,S2506210074,TLK,RDG,2025-06-21T15:55:00,2025-06-21T16:18:00,23.0,0,0,0,0
2025-06-21,S2506210075,CTL,BNM,2025-06-21T15:45:00,2025-06-21T15:45:00,0.0,1,1,1,0
2025-06-21,S2506210076,LNER,LDS,2025-06-21T11:43:00,2025-06-21T11:43:00,0.0,1,1,1,0
2025-06-21,S2506210077,GWR,BRS,2025-06-21T13:08:00,2025-06-21T13:28:00,20.0,0,0,0,0
2025-06-21,S2506210078,AVT,PMH,2025-06-21T06:01:00,2025-06-21T06:03:00,2.0,0,1,1,0
2025-06-21,S2506210079,EMR,EDB,2025-06-21T12:34:00,2025-06-21T12:34:00,0.0,1,1,1,0
2025-06-21,S2506210080,LNER,NWI,2025-06-21T08:48:00,2025-06-21T08:50:00,2.0,0,1,1,0
2025-06-21,S2506210081,CTL,ABW,2025-06-21T21:23:00,2025-06-21T21:23:00,0.0,1,1,1,0
2025-06-21,S2506210082,TLK,RDG,2025-06-21T21:06:00,2025-06-21T21:07:00,1.0,0,1,1,0
2025-06-21,S2506210083,TLK,NCL,2025-06-21T12:10:00,2025-06-21T12:10:00,0.0,1,1,1,0
2025-06-21,S2506210084,GWR,KGX,2025-06-21T07:36:00,2025-06-21T07:38:00,2.0,0,1,1,0
2025-06-21,S2506210085,EMR,GLC,2025-06-21T10:51:00,2025-06-21T10:55:00,4.0,0,0,1,0
2025-06-21,S2506210086,GWR,BTN,2025-06-21T16:20:00,2025-06-21T16:23:00,3.0,0,1,1,0
2025-06-21,S2506210087,AVT,NWI,2025-06-21T19:23:00,2025-06-21T19:25:00,2.0,0,1,1,0
2025-06-21,S2506210088,AVT,LIV,2025-06-21T12:57:00,2025-06-21T13:01:00,4.0,0,0,1,0
2025-06-21,S2506210089,GWR,OXF,2025-06-21T09:53:00,2025-06-21T09:56:00,3.0,0,1,1,0
2025-06-21,S2506210090,LNER,NCL,2025-06-21T10:25:00,2025-06-21T10:25:00,0.0,1,1,1,0
2025-06-21,S2506210091,AVT,PAD,2025-06-21T16:29:00,2025-06-21T16:29:00,0.0,1,1,1,0
2025-06-21,S2506210092,NTH,KGX,2025-06-21T06:24:00,2025-06-21T06:24:00,0.0,1,1,1,0
2025-06-21,S2506210093,TLK,NCL,2025-06-21T22:08:00,2025-06-21T22:09:00,1.0,0,1,1,0
2025-06-21,S2506210094,AVT,BRS,2025-06-21T12:43:00,2025-06-21T12:49:00,6.0,0,0,0,0
2025-06-21,S2506210095,TLK,NWI,2025-06-21T19:32:00,2025-06-21T19:32:00,0.0,1,1,1,0
2025-06-22,S2506220000,AVT,KGX,2025-06-22T17:44:00,2025-06-22T17:57:00,13.0,0,0,0,0
2025-06-22,S2506220001,NTH,CAM,2025-06-22T16:41:00,2025-06-22T16:41:00,0.0,1,1,1,0
2025-06-22,S2506220002,CTL,PMH,2025-06-22T10:03:00,2025-06-22T10:06:00,3.0,0,1,1,0
2025-06-22,S2506220003,NTH,PAD,2025-06-22T08:18:00,2025-06-22T08:20:00,2.0,0,1,1,0
2025-06-22,S2506220004,NTH,ABW,2025-06-22T09:57:00,2025-06-22T10:00:00,3.0,0,1,1,0
2025-06-22,S2506220005,TPE,LIV,2025-06-22T12:32:00,2025-06-22T12:38:00,6.0,0,0,0,0
2025-06-22,S2506220006,TPE,NOT,2025-06-22T08:57:00,2025-06-22T08:59:00,2.0,0,1,1,0
2025-06-22,S2506220007,NTH,DHM,2025-06-22T13:24:00,2025-06-22T13:24:00,0.0,1,1,1,0
2025-06-22,S2506220008,CTL,CAM,2025-06-22T16:59:00,2025-06-22T17:05:00,6.0,0,0,0,0
2025-06-22,S2506220009,EMR,SOU,2025-06-22T21:23:00,2025-06-22T21:26:00,3.0,0,1,1,0
2025-06-22,S2506220010,TPE,SHE,2025-06-22T09:45:00,2025-06-22T09:45:00,0.0,1,1,1,0
2025-06-22,S2506220011,TLK,NWI,2025-06-22T06:34:00,2025-06-22T06:36:00,2.0,0,1,1,0
2025-06-22,S2506220012,AVT,NOT,2025-06-22T07:18:00,2025-06-22T07:38:00,20.0,0,0,0,0
2025-06-22,S2506220013,TPE,CAM,2025-06-22T12:51:00,2025-06-22T12:52:00,1.0,0,1,1,0
2025-06-22,S2506220014,LNER,RDG,2025-06-22T09:58:00,2025-06-22T10:00:00,2.0,0,1,1,0
2025-06-22,S2506220015,NTH,PMH,2025-06-22T15:58:00,2025-06-22T15:58:00,0.0,1,1,1,0
2025-06-22,S2506220016,TLK,DHM,2025-06-22T14:11:00,2025-06-22T14:14:00,3.0,0,1,1,0
2025-06-22,S2506220017,TLK,BNM,2025-06-22T13:20:00,2025-06-22T13:20:00,0.0,1,1,1,0
2025-06-22,S2506220018,LNER,PAD,2025-06-22T08:46:00,2025-06-22T08:48:00,2.0,0,1,1,0
2025-06-22,S2506220019,CTL,NWI,2025-06-22T21:23:00,2025-06-22T21:29:00,6.0,0,0,0,0
2025-06-22,S2506220020,EMR,NWI,2025-06-22T18:55:00,2025-06-22T18:57:00,2.0,0,1,1,0
2025-06-22,S2506220021,LNER,BTN,2025-06-22T06:04:00,2025-06-22T06:10:00,6.0,0,0,0,0
2025-06-22,S2506220022,AVT,ABW,2025-06-22T14:22:00,2025-06-22T14:22:00,0.0,1,1,1,0
2025-06-22,S2506220023,CTL,ABW,2025-06-22T23:51:00,2025-06-22T23:55:00,4.0,0,0,1,0
2025-06-22,S2506220024,LNER,YRK,2025-06-22T15:39:00,2025-06-22T15:41:00,2.0,0,1,1,0
2025-06-22,S2506220025,GWR,NCL,2025-06-22T11:11:00,2025-06-22T11:11:00,0.0,1,1,1,0
2025-06-22,S2506220026,AVT,KGX,2025-06-22T11:36:00,2025-06-22T11:36:00,0.0,1,1,1,0
2025-06-22,S2506220027,GWR,ABW,2025-06-22T06:16:00,2025-06-22T06:16:00,0.0,1,1,1,0
2025-06-22,S2506220028,AVT,INV,2025-06-22T17:04:00,2025-06-22T17:06:00,2.0,0,1,1,0
2025-06-22,S2506220029,GWR,BRS,2025-06-22T20:40:00,2025-06-22T20:43:00,3.0,0,1,1,0
2025-06-22,S2506220030,TLK,LIV,2025-06-22T05:11:00,2025-06-22T05:11:00,0.0,1,1,1,0
2025-06-22,S2506220031,TPE,MAN,2025-06-22T05:11:00,2025-06-22T05:12:00,1.0,0,1,1,0
2025-06-22,S2506220032,CTL,NWI,2025-06-22T12:56:00,2025-06-22T12:58:00,2.0,0,1,1,0
2025-06-22,S2506220033,AVT,BRS,2025-06-22T19:06:00,2025-06-22T19:07:00,1.0,0,1,1,0
2025-06-22,S2506220034,AVT,RDG,2025-06-22T12:10:00,2025-06-22T12:11:00,1.0,0,1,1,0
2025-06-22,S2506220035,LNER,NOT,2025-06-22T23:54:00,2025-06-22T23:58:00,4.0,0,0,1,0
2025-06-22,S2506220036,GWR,CAM,2025-06-22T19:10:00,2025-06-22T19:10:00,0.0,1,1,1,0
2025-06-22,S2506220037,EMR,INV,2025-06-22T18:11:00,2025-06-22T18:13:00,2.0,0,1,1,0
2025-06-22,S2506220038,LNER,EUS,2025-06-22T06:29:00,2025-06-22T06:32:00,3.0,0,1,1,0
2025-06-22,S2506220039,TLK,KGX,2025-06-22T10:43:00,2025-06-22T10:45:00,2.0,0,1,1,0
2025-06-22,S2506220040,EMR,CAM,2025-06-22T19:59:00,,,0,0,0,1
2025-06-22,S2506220041,TLK,RDG,2025-06-22T19:22:00,2025-06-22T19:27:00,5.0,0,0,1,0
2025-06-22,S2506220042,AVT,NCL,2025-06-22T07:59:00,2025-06-22T08:01:00,2.0,0,1,1,0
2025-06-22,S2506220043,GWR,EUS,2025-06-22T06:55:00,2025-06-22T06:55:00,0.0,1,1,1,0
2025-06-22,S2506220044,CTL,NWI,2025-06-22T23:51:00,2025-06-22T23:53:00,2.0,0,1,1,0
2025-06-22,S2506220045,TLK,CDF,2025-06-22T05:06:00,2025-06-22T05:08:00,2.0,0,1,1,0
2025-06-22,S2506220046,TPE,PAD,2025-06-22T13:52:00,2025-06-22T13:57:00,5.0,0,0,1,0
2025-06-22,S2506220047,EMR,LIV,2025-06-22T11:25:00,2025-06-22T11:25:00,0.0,1,1,1,0
2025-06-22,S2506220048,AVT,SOU,2025-06-22T16:10:00,2025-06-22T16:12:00,2.0,0,1,1,0
2025-06-22,S2506220049,NTH,SHE,2025-06-22T08:43:00,2025-06-22T08:45:00,2.0,0,1,1,0
2025-06-22,S2506220050,TLK,EDB,2025-06-22T16:17:00,2025-06-22T16:18:00,1.0,0,1,1,0
2025-06-22,S2506220051,NTH,PMH,2025-06-22T14:12:00,2025-06-22T14:13:00,1.0,0,1,1,0
2025-06-22,S2506220052,NTH,LIV,2025-06-22T10:28:00,2025-06-22T10:28:00,0.0,1,1,1,0
2025-06-22,S2506220053,GWR,ABW,2025-06-22T11:55:00,2025-06-22T11:57:00,2.0,0,1,1,0
2025-06-22,S2506220054,CTL,BNM,2025-06-22T13:38:00,2025-06-22T13:42:00,4.0,0,0,1,0
2025-06-22,S2506220055,TPE,CAM,2025-06-22T16:42:00,2025-06-22T16:42:00,0.0,1,1,1,0
2025-06-22,S2506220056,TPE,LIV,2025-06-22T17:20:00,2025-06-22T17:24:00,4.0,0,0,1,0
2025-06-22,S2506220057,TLK,RDG,2025-06-22T07:13:00,2025-06-22T07:19:00,6.0,0,0,0,0
2025-06-22,S2506220058,EMR,RDG,2025-06-22T16:11:00,2025-06-22T16:13:00,2.0,0,1,1,0
2025-06-22,S2506220059,LNER,BNM,2025-06-22T12:00:00,2025-06-22T12:00:00,0.0,1,1,1,0
2025-06-22,S2506220060,LNER,RDG,2025-06-22T14:45:00,2025-06-22T14:45:00,0.0,1,1,1,0
2025-06-22,S2506220061,GWR,OXF,2025-06-22T11:59:00,2025-06-22T12:02:00,3.0,0,1,1,0
2025-06-22,S2506220062,AVT,PAD,2025-06-22T16:23:00,2025-06-22T16:31:00,8.0,0,0,0,0
2025-06-22,S2506220063,TLK,BRS,2025-06-22T20:32:00,2025-06-22T20:32:00,0.0,1,1,1,0
2025-06-22,S2506220064,EMR,SOU,2025-06-22T07:35:00,2025-06-22T07:39:00,4.0,0,0,1,0
2025-06-22,S2506220065,CTL,BNM,2025-06-22T05:13:00,2025-06-22T05:13:00,0.0,1,1,1,0
2025-06-22,S2506220066,CTL,BTN,2025-06-22T19:41:00,2025-06-22T19:44:00,3.0,0,1,1,0
2025-06-22,S2506220067,TPE,ABW,2025-06-22T21:55:00,2025-06-22T21:55:00,0.0,1,1,1,0
2025-06-22,S2506220068,CTL,DHM,2025-06-22T09:19:00,2025-06-22T09:21:00,2.0,0,1,1,0
2025-06-22,S2506220069,TLK,PAD,2025-06-22T22:44:00,2025-06-22T22:44:00,0.0,1,1,1,0
2025-06-22,S2506220070,LNER,PAD,2025-06-22T08:51:00,2025-06-22T08:55:00,4.0,0,0,1,0
2025-06-22,S2506220071,EMR,CDF,2025-06-22T22:16:00,2025-06-22T22:16:00,0.0,1,1,1,0
2025-06-22,S2506220072,EMR,BTN,2025-06-22T12:04:00,2025-06-22T12:07:00,3.0,0,1,1,0
2025-06-22,S2506220073,TPE,RDG,2025-06-22T17:41:00,2025-06-22T17:44:00,3.0,0,1,1,0
2025-06-22,S2506220074,AVT,ABW,2025-06-22T07:05:00,2025-06-22T07:13:00,8.0,0,0,0,0
2025-06-22,S2506220075,GWR,GLC,2025-06-22T22:55:00,2025-06-22T22:55:00,0.0,1,1,1,0
2025-06-22,S2506220076,NTH,BTN,2025-06-22T18:29:00,2025-06-22T18:31:00,2.0,0,1,1,0
2025-06-22,S2506220077,NTH,LIV,2025-06-22T09:38:00,2025-06-22T09:38:00,0.0,1,1,1,0
2025-06-22,S2506220078,TLK,MAN,2025-06-22T14:20:00,2025-06-22T14:22:00,2.0,0,1,1,0
2025-06-22,S2506220079,NTH,CDF,2025-06-22T13:09:00,2025-06-22T13:09:00,0.0,1,1,1,0
2025-06-22,S2506220080,GWR,CDF,2025-06-22T23:51:00,2025-06-22T23:51:00,0.0,1,1,1,0
2025-06-22,S2506220081,CTL,BNM,2025-06-22T21:53:00,2025-06-22T21:57:00,4.0,0,0,1,0
2025-06-22,S2506220082,NTH,PAD,2025-06-22T15:54:00,2025-06-22T15:54:00,0.0,1,1,1,0
2025-06-22,S2506220083,GWR,CAM,2025-06-22T12:52:00,2025-06-22T12:56:00,4.0,0,0,1,0
2025-06-22,S2506220084,TLK,NWI,2025-06-22T23:16:00,2025-06-22T23:22:00,6.0,0,0,0,0
2025-06-22,S2506220085,CTL,INV,2025-06-22T17:41:00,2025-06-22T17:43:00,2.0,0,1,1,0
2025-06-22,S2506220086,GWR,EUS,2025-06-22T17:31:00,2025-06-22T17:47:00,16.0,0,0,0,0
2025-06-22,S2506220087,GWR,RDG,2025-06-22T17:43:00,2025-06-22T17:49:00,6.0,0,0,0,0
2025-06-22,S2506220088,TPE,SHE,2025-06-22T15:54:00,2025-06-22T16:17:00,23.0,0,0,0,0
2025-06-22,S2506220089,CTL,CAM,2025-06-22T22:19:00,2025-06-22T22:19:00,0.0,1,1,1,0
2025-06-22,S2506220090,NTH,NWI,2025-06-22T22:32:00,2025-06-22T22:33:00,1.0,0,1,1,0
2025-06-22,S2506220091,LNER,MAN,2025-06-22T08:58:00,2025-06-22T09:00:00,2.0,0,1,1,0
2025-06-22,S2506220092,CTL,PMH,2025-06-22T05:51:00,2025-06-22T05:51:00,0.0,1,1,1,0
2025-06-22,S2506220093,TPE,RDG,2025-06-22T06:06:00,2025-06-22T06:13:00,7.0,0,0,0,0
2025-06-22,S2506220094,TLK,SHE,2025-06-22T23:44:00,2025-06-22T23:47:00,3.0,0,1,1,0
2025-06-22,S2506220095,EMR,INV,2025-06-22T05:28:00,2025-06-22T05:32:00,4.0,0,0,1,0
2025-06-22,S2506220096,AVT,CAM,2025-06-22T10:39:00,2025-06-22T10:41:00,2.0,0,1,1,0
2025-06-22,S2506220097,NTH,LIV,2025-06-22T15:38:00,2025-06-22T15:44:00,6.0,0,0,0,0
2025-06-22,S2506220098,GWR,LIV,2025-06-22T18:00:00,2025-06-22T18:04:00,4.0,0,0,1,0
2025-06-22,S2506220099,GWR,SOU,2025-06-22T13:30:00,2025-06-22T13:33:00,3.0,0,1,1,0
2025-06-22,S2506220100,AVT,SHE,2025-06-22T21:14:00,2025-06-22T21:14:00,0.0,1,1,1,0
2025-06-22,S2506220101,TPE,ABW,2025-06-22T10:01:00,2025-06-22T10:03:00,2.0,0,1,1,0
2025-06-22,S2506220102,LNER,BNM,2025-06-22T10:28:00,2025-06-22T10:29:00,1.0,0,1,1,0
2025-06-22,S2506220103,TLK,SHE,2025-06-22T05:42:00,2025-06-22T05:42:00,0.0,1,1,1,0
2025-06-22,S2506220104,EMR,NWI,2025-06-22T19:06:00,2025-06-22T19:06:00,0.0,1,1,1,0
2025-06-22,S2506220105,NTH,LDS,2025-06-22T08:04:00,2025-06-22T08:06:00,2.0,0,1,1,0
2025-06-22,S2506220106,AVT,SHE,2025-06-22T19:43:00,2025-06-22T19:46:00,3.0,0,1,1,0
2025-06-22,S2506220107,GWR,PMH,2025-06-22T12:22:00,2025-06-22T12:30:00,8.0,0,0,0,0
2025-06-23,S2506230000,TLK,SHE,2025-06-23T06:20:00,2025-06-23T06:21:00,1.0,0,1,1,0
2025-06-23,S2506230001,EMR,ABW,2025-06-23T09:53:00,2025-06-23T09:53:00,0.0,1,1,1,0
2025-06-23,S2506230002,TLK,ABW,2025-06-23T17:26:00,2025-06-23T17:28:00,2.0,0,1,1,0
2025-06-23,S2506230003,GWR,PMH,2025-06-23T12:52:00,2025-06-23T12:58:00,6.0,0,0,0,0
2025-06-23,S2506230004,TLK,CAM,2025-06-23T09:29:00,2025-06-23T09:31:00,2.0,0,1,1,0
2025-06-23,S2506230005,AVT,ABW,2025-06-23T16:43:00,2025-06-23T16:43:00,0.0,1,1,1,0
2025-06-23,S2506230006,AVT,EUS,2025-06-23T10:15:00,2025-06-23T10:19:00,4.0,0,0,1,0
2025-06-23,S2506230007,GWR,NWI,2025-06-23T12:05:00,2025-06-23T12:05:00,0.0,1,1,1,0
2025-06-23,S2506230008,CTL,RDG,2025-06-23T10:48:00,2025-06-23T10:48:00,0.0,1,1,1,0
2025-06-23,S2506230009,LNER,NCL,2025-06-23T13:47:00,2025-06-23T13:47:00,0.0,1,1,1,0
2025-06-23,S2506230010,TPE,YRK,2025-06-23T06:23:00,2025-06-23T06:26:00,3.0,0,1,1,0
2025-06-23,S2506230011,GWR,SHE,2025-06-23T21:04:00,2025-06-23T21:06:00,2.0,0,1,1,0
2025-06-23,S2506230012,AVT,YRK,2025-06-23T07:13:00,2025-06-23T07:17:00,4.0,0,0,1,0
2025-06-23,S2506230013,LNER,CAM,2025-06-23T14:21:00,2025-06-23T14:25:00,4.0,0,0,1,0
2025-06-23,S2506230014,CTL,SOU,2025-06-23T09:29:00,2025-06-23T09:31:00,2.0,0,1,1,0
2025-06-23,S2506230015,LNER,BRS,2025-06-23T09:36:00,2025-06-23T09:39:00,3.0,0,1,1,0
2025-06-23,S2506230016,TPE,KGX,2025-06-23T09:33:00,2025-06-23T09:33:00,0.0,1,1,1,0
2025-06-23,S2506230017,AVT,SHE,2025-06-23T07:33:00,,,0,0,0,1
2025-06-23,S2506230018,NTH,MAN,2025-06-23T18:43:00,2025-06-23T18:51:00,8.0,0,0,0,0
2025-06-23,S2506230019,LNER,OXF,2025-06-23T21:29:00,2025-06-23T21:30:00,1.0,0,1,1,0
2025-06-23,S2506230020,LNER,CAM,2025-06-23T22:08:00,2025-06-23T22:10:00,2.0,0,1,1,0
2025-06-23,S2506230021,CTL,RDG,2025-06-23T18:31:00,2025-06-23T18:34:00,3.0,0,1,1,0
2025-06-23,S2506230022,TLK,SHE,2025-06-23T12:30:00,2025-06-23T12:36:00,6.0,0,0,0,0
2025-06-23,S2506230023,TPE,EUS,2025-06-23T07:11:00,2025-06-23T07:18:00,7.0,0,0,0,0
2025-06-23,S2506230024,TLK,GLC,2025-06-23T06:50:00,2025-06-23T06:51:00,1.0,0,1,1,0
2025-06-23,S2506230025,TLK,BRS,2025-06-23T16:43:00,2025-06-23T16:43:00,0.0,1,1,1,0
2025-06-23,S2506230026,NTH,LDS,2025-06-23T23:27:00,2025-06-23T23:30:00,3.0,0,1,1,0
2025-06-23,S2506230027,TPE,INV,2025-06-23T23:08:00,,,0,0,0,1
2025-06-23,S2506230028,TLK,CAM,2025-06-23T16:52:00,2025-06-23T16:52:00,0.0,1,1,1,0
2025-06-23,S2506230029,GWR,MAN,2025-06-23T06:16:00,2025-06-23T06:27:00,11.0,0,0,0,0
2025-06-23,S2506230030,TPE,CDF,2025-06-23T13:49:00,2025-06-23T13:49:00,0.0,1,1,1,0
2025-06-23,S2506230031,TLK,PMH,2025-06-23T22:51:00,2025-06-23T22:53:00,2.0,0,1,1,0
2025-06-23,S2506230032,TLK,EUS,2025-06-23T15:29:00,2025-06-23T15:30:00,1.0,0,1,1,0
2025-06-23,S2506230033,NTH,RDG,2025-06-23T11:09:00,2025-06-23T11:13:00,4.0,0,0,1,0
2025-06-23,S2506230034,EMR,NCL,2025-06-23T06:39:00,2025-06-23T06:47:00,8.0,0,0,0,0
2025-06-23,S2506230035,TLK,BRS,2025-06-23T12:37:00,2025-06-23T12:41:00,4.0,0,0,1,0
2025-06-23,S2506230036,LNER,DHM,2025-06-23T10:11:00,2025-06-23T10:11:00,0.0,1,1,1,0
2025-06-23,S2506230037,GWR,SHE,2025-06-23T14:29:00,2025-06-23T14:29:00,0.0,1,1,1,0
2025-06-23,S2506230038,TPE,PMH,2025-06-23T17:44:00,2025-06-23T17:50:00,6.0,0,0,0,0
2025-06-23,S2506230039,AVT,DHM,2025-06-23T17:37:00,2025-06-23T17:39:00,2.0,0,1,1,0
2025-06-23,S2506230040,CTL,CAM,2025-06-23T14:36:00,2025-06-23T14:37:00,1.0,0,1,1,0
2025-06-23,S2506230041,LNER,KGX,2025-06-23T12:24:00,2025-06-23T12:26:00,2.0,0,1,1,0
2025-06-23,S2506230042,LNER,EDB,2025-06-23T08:12:00,2025-06-23T08:17:00,5.0,0,0,1,0
2025-06-23,S2506230043,TPE,LIV,2025-06-23T17:09:00,2025-06-23T17:11:00,2.0,0,1,1,0
2025-06-23,S2506230044,LNER,MAN,2025-06-23T10:30:00,2025-06-23T10:30:00,0.0,1,1,1,0
2025-06-23,S2506230045,CTL,EDB,2025-06-23T21:11:00,2025-06-23T21:13:00,2.0,0,1,1,0
2025-06-23,S2506230046,AVT,BNM,2025-06-23T23:11:00,2025-06-23T23:11:00,0.0,1,1,1,0
2025-06-23,S2506230047,EMR,RDG,2025-06-23T18:41:00,2025-06-23T18:43:00,2.0,0,1,1,0
2025-06-23,S2506230048,TPE,BNM,2025-06-23T22:14:00,2025-06-23T22:18:00,4.0,0,0,1,0
2025-06-23,S2506230049,LNER,EDB,2025-06-23T06:48:00,2025-06-23T06:57:00,9.0,0,0,0,0
2025-06-23,S2506230050,AVT,BRS,2025-06-23T09:51:00,2025-06-23T09:56:00,5.0,0,0,1,0
2025-06-23,S2506230051,TPE,SHE,2025-06-23T22:40:00,2025-06-23T22:43:00,3.0,0,1,1,0
2025-06-23,S2506230052,GWR,SHE,2025-06-23T23:34:00,2025-06-23T23:34:00,0.0,1,1,1,0
2025-06-23,S2506230053,LNER,RDG,2025-06-23T17:58:00,2025-06-23T18:00:00,2.0,0,1,1,0
2025-06-23,S2506230054,LNER,BTN,2025-06-23T21:18:00,2025-06-23T21:20:00,2.0,0,1,1,0
2025-06-23,S2506230055,CTL,EDB,2025-06-23T12:53:00,2025-06-23T12:54:00,1.0,0,1,1,0
2025-06-23,S2506230056,LNER,PAD,2025-06-23T18:59:00,2025-06-23T19:05:00,6.0,0,0,0,0
2025-06-23,S2506230057,NTH,NWI,2025-06-23T20:23:00,2025-06-23T20:27:00,4.0,0,0,1,0
2025-06-23,S2506230058,CTL,OXF,2025-06-23T14:40:00,2025-06-23T14:41:00,1.0,0,1,1,0
2025-06-23,S2506230059,GWR,RDG,2025-06-23T06:06:00,2025-06-23T06:06:00,0.0,1,1,1,0
2025-06-23,S2506230060,LNER,RDG,2025-06-23T14:42:00,2025-06-23T14:45:00,3.0,0,1,1,0
2025-06-23,S2506230061,AVT,SOU,2025-06-23T16:01:00,2025-06-23T16:01:00,0.0,1,1,1,0
2025-06-23,S2506230062,TLK,INV,2025-06-23T06:34:00,2025-06-23T06:34:00,0.0,1,1,1,0
2025-06-23,S2506230063,TLK,EUS,2025-06-23T23:30:00,2025-06-23T23:30:00,0.0,1,1,1,0
2025-06-23,S2506230064,TPE,INV,2025-06-23T20:31:00,,,0,0,0,1
2025-06-23,S2506230065,LNER,GLC,2025-06-23T08:42:00,2025-06-23T08:44:00,2.0,0,1,1,0
2025-06-23,S2506230066,CTL,SHE,2025-06-23T15:52:00,2025-06-23T15:52:00,0.0,1,1,1,0
2025-06-23,S2506230067,TPE,PMH,2025-06-23T11:51:00,2025-06-23T11:51:00,0.0,1,1,1,0
